iata_code,latitude_deg,longitude_deg,iso_region
MAU,-16.42650032,-152.2440033,PF-U-A
RFP,-16.7229,-151.466003,PF-U-A
TPX,-16.2423,-151.8338,PF-U-A
UOA,-21.80978,-138.813385,PF-U-A
VHZ,-18.780697,-138.85568,PF-U-A
NUF,6.86,80.584,LK-2
UCC,36.934661,-116.00596,US-NV
MTV,-13.666,167.712006,VU-TOB
SLH,-13.85169983,167.5370026,VU-TOB
TOH,-13.328,166.638,VU-TOB
EAE,-17.0903,168.343002,VU-SEE
CCV,-16.264999,167.923996,VU-MAP
LOD,-15.30669975,167.9669952,VU-PAM
SSR,-15.4708004,168.1519928,VU-PAM
PBJ,-16.431955,168.235511,VU-MAP
LPM,-16.4611228,167.829253,VU-MAP
LNB,-16.58419991,168.1589966,VU-SEE
MWF,-14.997222,168.081111,VU-PAM
LNE,-15.86559963,168.1719971,VU-PAM
NUS,-16.0797,167.401001,VU-MAP
ZGU,-14.2181,167.587006,VU-TOB
RCL,-15.472,167.835007,VU-PAM
SON,-15.50500011,167.2200012,VU-SAM
TGH,-16.89109993,168.5509949,VU-SEE
ULB,-16.3297,168.3011,VU-MAP
VLS,-16.79610062,168.177002,VU-SEE
WLH,-15.412,167.690994,VU-PAM
SWJ,-16.4864,167.4472,VU-MAP
OLJ,-14.88169956,166.5579987,VU-SAM
AUY,-20.249142,169.770758,VU-TAE
AWD,-19.2346,169.6009,VU-TAE
DLY,-18.7694,169.001007,VU-TAE
FTA,-19.51639938,170.2319946,VU-TAE
IPA,-18.856389,169.283333,VU-TAE
VLI,-17.699301,168.320007,VU-SEE
TAH,-19.455099,169.223999,VU-TAE
NWT,-9.984166667,149.7291667,PG-MBA
TGJ,-21.096407,167.80379,NC-01
BMY,-19.720521,163.661077,NC-02
KNQ,-21.053551,164.838768,NC-02
ILP,-22.58889961,167.4559937,NC-03
KOC,-20.546323,164.255648,NC-02
LIF,-20.774563,167.239328,NC-01
GEA,-22.25812,166.472783,NC-03
PUV,-20.289155,164.09935,NC-02
PDC,-21.316456,164.999399,NC-02
MEE,-21.482438,168.038465,NC-01
TOU,-20.790127,165.259524,NC-02
UVE,-20.640932,166.573024,NC-01
NOU,-22.014601,166.212997,NC-03
FGL,-43.46111,170.01702,NZ-WTC
AKL,-37.01199,174.786331,NZ-AUK
TUO,-38.73970032,176.0839996,NZ-WKO
AMZ,-37.02970123,174.9730072,NZ-AUK
ASG,-43.903301,171.796997,NZ-CAN
CHC,-43.489029,172.532065,NZ-CAN
CHT,-43.81189,-176.46514,NZ-WGN
CMV,-36.791698,175.509003,NZ-WKO
DGR,-35.939304,173.892862,NZ-NTL
DUD,-45.928101,170.197998,NZ-OTA
WHO,-43.36309814,170.1340027,NZ-WTC
GBZ,-36.24140167,175.4720001,NZ-AUK
GMN,-42.4617,171.190002,NZ-WTC
GIS,-38.6633,177.977997,NZ-GIS
GTN,-43.90670013,170.128006,NZ-CAN
HKK,-42.71360016,170.9850006,NZ-WTC
HLZ,-37.86669922,175.3320007,NZ-WKO
WIK,-36.808899,175.085999,NZ-AUK
KBZ,-42.424999,173.604996,NZ-CAN
KKE,-35.259148,173.913317,NZ-NTL
KKO,-35.451099,173.817001,NZ-NTL
KAT,-35.069837,173.287053,NZ-NTL
ALR,-45.210495,169.371113,NZ-OTA
MTA,-37.734402,175.742004,NZ-WKO
MHB,-36.84652563,174.7878724,NZ-AUK
MON,-43.764999,170.132996,NZ-CAN
MFN,-44.673302,167.923004,NZ-STL
MZP,-41.123299,172.988998,NZ-TAS
TEU,-45.5331,167.649994,NZ-STL
MRO,-40.974634,175.63454,NZ-WGN
NPL,-39.00859833,174.1790009,NZ-TKI
NPE,-39.465801,176.869995,NZ-HKB
NSN,-41.298302,173.220993,NZ-NSN
IVC,-46.41239929,168.3130035,NZ-STL
OHA,-40.20600128,175.3880005,NZ-MWT
OAM,-44.970001,171.082001,NZ-OTA
PMR,-40.320599,175.617004,NZ-MWT
PCN,-41.34609985,173.9559937,NZ-MBH
PPQ,-40.90470123,174.9889984,NZ-WGN
ZQN,-45.021099,168.738998,NZ-OTA
RAG,-37.804699,174.860001,NZ-WKO
SZS,-46.8997,168.100998,NZ-STL
ROT,-38.1092,176.317001,NZ-BOP
TRG,-37.6719017,176.1959991,NZ-BOP
TMZ,-37.1567,175.550003,NZ-WKO
KTF,-40.813301,172.774994,NZ-TAS
TKZ,-38.236698,175.891998,NZ-WKO
THH,-38.18109894,174.7079926,NZ-WKO
TIU,-44.30279922,171.2250061,NZ-CAN
TWZ,-44.23500061,170.1179962,NZ-CAN
BHE,-41.5182991,173.8699951,NZ-MBH
WKA,-44.722954,169.248419,NZ-OTA
WHK,-37.92060089,176.9140015,NZ-BOP
WLG,-41.327202,174.804993,NZ-WGN
WIR,-39.012118,177.404395,NZ-HKB
WRE,-35.769253,174.363713,NZ-NTL
WSZ,-41.737111,171.579033,NZ-WTC
WTZ,-36.828731,175.682802,NZ-WKO
WAG,-39.963467,175.02444,NZ-MWT
NLN,40.718639,-123.927298,US-CA
BZF,40.57490158,-122.4079971,US-CA
BIN,34.808916,67.816629,AF-BAM
BST,31.5597,64.364998,AF-HEL
CCN,34.526465,65.27102,AF-GHO
SBF,33.3207016,68.6364975,AF-GHA
DWR,31.091265,64.066053,AF-HEL
DAZ,38.461798,70.881606,AF-BDS
FAH,32.366667,62.165347,AF-FRA
FBD,37.122148,70.5201,AF-BDS
GZI,33.487853,68.525243,AF-GHA
GRG,33.627366,69.237023,AF-PIA
KWH,37.890021,70.20383,AF-BDS
HEA,34.209999,62.228298,AF-HER
OAI,34.946098,69.264999,AF-PAR
JAA,34.399799,70.498596,AF-NAN
KBL,34.565899,69.212303,AF-KAB
KDH,31.5058,65.847801,AF-KAN
KHT,33.284605,69.80734,AF-KHO
MMZ,35.930801,64.760902,AF-FYB
MZR,36.706902,67.209702,AF-BAL
URN,32.939933,69.150064,AF-PKA
LQN,34.985472,63.117404,AF-BDG
URZ,32.90299988,66.63089752,AF-URU
KUR,36.029893,70.714159,AF-BDS
OAS,33.12575,68.838517,AF-PKA
OAH,33.3913,62.261002,AF-FRA
OAA,33.922217,69.07794,AF-LOW
OLR,33.3638,69.9561,AF-KHO
SGA,37.497642,71.508484,AF-BDS
TII,32.604198,65.865799,AF-URU
TQN,36.770699,69.531998,AF-TAK
UND,36.6651,68.910797,AF-KDZ
OAZ,31.848735,64.223175,AF-HEL
ZAJ,30.972222,61.865833,AF-NIM
BAH,26.267295,50.63764,BH-15
OCS,0.9125,9.3304,GQ-LI
AHB,18.2404,42.656601,SA-14
HOF,25.285299,49.485199,SA-04
ULH,26.483333,38.116944,SA-03
ABT,20.298506,41.636153,SA-11
BHH,19.9844,42.620899,SA-14
DMM,26.471201,49.797901,SA-04
DWD,24.4499,44.121201,SA-01
DHA,26.2654,50.152,SA-04
GIZ,16.9011,42.5858,SA-09
ELQ,26.302799,43.774399,SA-05
URY,31.412413,37.278898,SA-12
HAS,27.437901,41.686298,SA-06
QJB,27.039,49.405102,SA-04
JED,21.6796,39.156502,SA-02
KMC,27.9009,45.528198,SA-04
KMX,18.2973,42.803501,SA-14
MED,24.5534,39.705101,SA-03
EAM,17.611401,44.419201,SA-10
NUM,27.927598,35.28874,SA-07
AQI,28.335199,46.125099,SA-04
AKH,24.0627,47.580502,SA-01
RAH,29.62639999,43.49060059,SA-08
RUH,24.9576,46.698799,SA-01
RAE,30.90660095,41.13819885,SA-08
SHW,17.4669,47.121399,SA-10
AJF,29.78510094,40.09999847,SA-12
SLF,20.464701,45.619598,SA-01
TUU,28.3654,36.6189,SA-07
TIF,21.483001,40.543442,SA-02
TUI,31.692188,38.731544,SA-08
WAE,20.504299,45.1996,SA-01
EJH,26.198601,36.476398,SA-07
YNB,24.144199,38.0634,SA-03
ZUL,26.35000038,44.83300018,SA-01
OGM,9.1383,-77.93385,PA-GY
IAQ,29.840099,50.272701,IR-18
ABD,30.367887,48.230075,IR-06
DEF,32.434399,48.397598,IR-06
AKW,30.7444,49.6772,IR-06
GCH,30.333869,50.833796,IR-17
QMJ,32.001719,49.268599,IR-06
OMI,30.835199,49.534901,IR-06
MRX,30.5562,49.151901,IR-06
AWZ,31.3374,48.762001,IR-06
AEU,25.8757,55.033001,IR-22
BUZ,28.94479942,50.83459854,IR-18
KNR,27.820499,52.3522,IR-18
KIH,26.52619934,53.98020172,IR-22
BDH,26.532283,54.82484,IR-22
PGU,27.379601,52.737701,IR-18
KHK,29.260503,50.322193,IR-18
SXI,25.908899,54.539398,IR-22
LVP,26.810742,53.354302,IR-22
KSH,34.34590149,47.15810013,IR-05
IIL,33.58660126,46.40480042,IR-16
KHD,33.4353981,48.28290176,IR-15
SDG,35.2458992,47.00920105,IR-12
IFH,32.928902,51.5611,IR-10
KKS,33.895302,51.577,IR-10
IFN,32.750755,51.861483,IR-10
CQD,32.29719925,50.84220123,IR-14
RAS,37.323333,49.617778,IR-01
HDM,34.869202,48.552502,IR-13
AJK,34.1381,49.847301,IR-00
NUJ,35.211601,48.6534,IR-13
IKA,35.41609955,51.15219879,IR-23
THR,35.68920135,51.31340027,IR-23
GZW,36.240101,50.0471,IR-26
PYK,35.7761,50.826698,IR-30
SNX,35.591099,53.495098,IR-20
BND,27.21829987,56.37779999,IR-22
JYR,28.723519,57.675037,IR-08
KER,30.271276,56.949692,IR-08
BXR,29.0842,58.450001,IR-08
HDR,27.1583,56.172501,IR-22
GSM,26.754639,55.902353,IR-22
RJN,30.298345,56.048979,IR-08
SYJ,29.5509,55.672699,IR-08
XBJ,32.896525,59.281258,IR-29
CKT,36.501202,61.064899,IR-09
RUD,36.425301,55.104198,IR-20
MHD,36.23519897,59.64099884,IR-09
BJB,37.49300003,57.30820084,IR-28
AFZ,36.16809845,57.59519958,IR-09
TCX,33.667801,56.8927,IR-21
KLM,37.383301,55.452,IR-27
GBT,36.90940094,54.40129852,IR-27
BSM,36.655102,52.349602,IR-02
NSH,36.664286,51.46273,IR-02
RZR,36.90701,50.687316,IR-02
SRY,36.644408,53.188761,IR-02
FAZ,28.8918,53.723301,IR-07
JAR,28.58670044,53.57910156,IR-07
LRR,27.6747,54.383301,IR-07
LFM,27.3727,53.188801,IR-07
SYZ,29.5392,52.589802,IR-07
YES,30.702238,51.542988,IR-17
KHA,36.729096,45.158084,IR-04
KHY,38.42750168,44.97359848,IR-04
ADU,38.32569885,48.42440033,IR-24
ACP,37.34799957,46.12789917,IR-03
PFQ,39.6036,47.8815,IR-24
OMH,37.66809845,45.06869888,IR-04
TBZ,38.1339,46.235001,IR-03
IMQ,39.191293,44.928505,IR-04
JWN,36.77370071,48.3594017,IR-19
AZD,31.9048996,54.2765007,IR-21
ACZ,31.098301,61.5439,IR-11
ZBR,25.44319,60.382167,IR-11
ZAH,29.47570038,60.90620041,IR-11
IHR,27.236099,60.720001,IR-11
JSK,25.654757,57.801718,IR-22
AMM,31.72260094,35.99319839,JO-AM
ADJ,31.9727,35.9916,JO-AM
AQJ,29.61160088,35.01810074,JO-AQ
OMF,32.3564,36.259201,JO-MA
XIJ,28.93479919,47.79190063,KW-AH
KWI,29.226601,47.968899,KW-FA
BEY,33.82089996,35.48839951,LB-JL
OLH,57.218102,-153.270004,US-AK
KYE,34.589298,36.011299,LB-AS
BYB,25.614229,56.2444,OM-MU
AOM,22.49194444,57.38388889,OM-DA
DQM,19.501944,57.634167,OM-WU
MNH,23.640556,57.4875,OM-BA
AUH,24.443764,54.651718,AE-AZ
AZI,24.428301,54.458099,AE-AZ
AAN,24.26169968,55.60919952,AE-AZ
DHF,24.24819946,54.54769897,AE-AZ
XSB,24.283611,52.580278,AE-AZ
DXB,25.25279999,55.36439896,AE-DU
ZDY,24.51,52.3352,AE-AZ
NHD,25.02680016,55.36619949,AE-DU
DWC,24.896356,55.161389,AE-DU
FJR,25.1122,56.324001,AE-FU
RKT,25.6135006,55.93880081,AE-RK
SHJ,25.3286,55.5172,AE-SH
OMY,13.7597,104.97173,KH-13
RMB,24.241626,55.783674,OM-BU
FAU,22.354759,56.484146,OM-ZA
RNM,21.377199,57.056293,OM-WU
JNJ,19.4749,57.3083,OM-WU
KHS,26.171,56.240601,OM-MU
LKW,22.804866,55.372801,OM-ZA
MSH,20.6754,58.890499,OM-SH
MCT,23.5933,58.284401,OM-MA
OMM,18.138999,55.179005,OM-ZU
SLL,17.0387001,54.09130096,OM-ZU
OHS,24.38604,56.62541,OM-BA
TTH,17.666,54.024601,OM-ZU
KCF,27.203205,69.14884,PK-SD
DDU,26.74080086,67.66660309,PK-SD
BHW,32.05609894,72.9484024,PK-PB
BNP,32.9729,70.527901,PK-KP
WGB,29.94630051,73.24909973,PK-PB
BHV,29.34810066,71.71800232,PK-PB
CJL,35.886213,71.799922,PK-KP
CHB,35.42670059,74.08170319,PK-GB
DBA,28.87829971,64.39980316,PK-BA
DEA,29.96100044,70.48590088,PK-PB
DSK,31.909401,70.896599,PK-KP
LYP,31.36499977,72.99479675,PK-PB
GWD,25.296733,62.498822,PK-BA
GIL,35.91880035,74.33360291,PK-GB
ISB,33.549,72.82566,PK-PB
JAG,28.28420067,68.4496994,PK-SD
KHI,24.9065,67.160797,PK-SD
HDD,25.3181,68.366096,PK-SD
KDD,27.79059982,66.64730072,PK-BA
OHT,33.56999969,71.44000244,PK-KP
LHE,31.521601,74.403603,PK-PB
LRG,30.35549927,68.6135025,PK-BA
XJM,33.05009842,73.63839722,PK-PB
MFG,34.339001,73.508598,PK-JK
MWD,32.56309891,71.5707016,PK-PB
MJD,27.335199,68.143097,PK-SD
MPD,25.68280029,69.07279968,PK-SD
ATG,33.86909866,72.40090179,PK-PB
MUX,30.20319939,71.4190979,PK-PB
WNS,26.2194,68.390099,PK-SD
ORW,25.276625,64.588343,PK-BA
PAJ,33.9021,70.071602,PK-KP
PJG,26.9545,64.1325,PK-BA
PSI,25.290501,63.3451,PK-BA
PEW,33.9939003,71.51460266,PK-KP
UET,30.25139999,66.93779755,PK-BA
RYK,28.38389969,70.27960205,PK-PB
RAZ,33.849701,73.798103,PK-JK
SBQ,29.571199,67.8479,PK-BA
KDU,35.33549881,75.53600311,PK-GB
SKZ,27.72200012,68.79170227,PK-SD
SYW,26.473101,67.717201,PK-SD
SGI,32.04859924,72.66500092,PK-PB
SDT,34.813599,72.352798,PK-KP
SKT,32.535557,74.363892,PK-PB
SUL,28.64509964,69.17690277,PK-BA
RZS,26.9662,68.878098,PK-SD
TLB,33.98609924,72.61139679,PK-KP
BDN,24.84149933,68.83840179,PK-SD
TFT,28.96419907,61.59540176,PK-BA
TUK,25.9864006,63.03020096,PK-BA
WAF,32.30469894,69.57039642,PK-KP
PZH,31.35840034,69.46360016,PK-BA
IQA,33.78559875,42.44120026,IQ-AN
TQD,33.33810043,43.5970993,IQ-AN
BMN,37.098801,43.266602,IQ-DA
BGW,33.262501,44.2346,IQ-BG
OSM,36.305801,43.1474,IQ-NI
EBL,36.23759842,43.96319962,IQ-AR
ORI,57.884905,-152.847719,US-AK
KIK,35.469501,44.3489,IQ-TS
BSR,30.549101,47.662102,IQ-BA
NJF,31.989853,44.404317,IQ-NA
RQW,35.7672,43.125099,IQ-NI
ISU,35.5617485,45.31673813,IQ-SW
XNH,30.935801,46.090099,IQ-DQ
ALP,36.180698,37.2244,SY-HL
DAM,33.41149902,36.5155983,SY-DI
DEZ,35.2854,40.175999,SY-DY
KAC,37.020599,41.191399,SY-HA
LTK,35.4011,35.9487,SY-LA
PMS,34.5574,38.316898,SY-HI
DIA,25.261101,51.565102,QA-DA
XJD,25.11730003,51.31499863,QA-RA
DOH,25.273056,51.608056,QA-DA
OTT,-9.898611,-58.581944,BR-MT
OUM,13.278244,19.710256,TD-BA
OXO,-28.0598,141.5361,AU-QLD
ADE,12.8295,45.028801,YE-AD
EAB,16.010983,43.176771,YE-HJ
AXK,14.5513,46.826199,YE-SH
BYD,14.105974,45.441079,YE-BA
BHN,14.781714,45.719703,YE-SH
BUK,17.350352,44.625542,YE-SD
AAY,16.193341,52.174186,YE-MR
KAM,15.368755,42.612515,YE-HU
MYN,15.469228,45.327272,YE-MA
UKR,13.9368,45.657,YE-BA
IHN,15.417,51.682999,YE-MR
RIY,14.6626,49.375,YE-HD
SYE,16.967542,43.728103,YE-SD
SAH,15.4763,44.2197,YE-SA
SCT,12.6307,53.9058,YE-SU
GXF,15.9661,48.7883,YE-HD
TAI,13.68599987,44.13909912,YE-TA
ACU,9.188481,-77.994153,PA-GY
AIL,9.2226,-78.0236,PA-GY
CTE,9.452863,-78.978917,PA-GY
MPP,8.945487,-77.733486,PA-GY
PYC,9.30692,-78.235273,PA-GY
NMG,8.456507,-78.934214,PA-8
TUW,8.918601,-77.709182,PA-GY
PYV,8.1528,-77.687,PA-5
AML,8.267667,-82.864537,PA-4
BFQ,7.58737,-78.179939,PA-5
ELE,8.107235,-77.725545,PA-5
OTD,8.62876,-79.034698,PA-8
SAX,8.026279,-78.209555,PA-5
AKB,52.220299,-174.205994,US-AK
PML,56.006001,-160.561005,US-AK
PTD,56.246799,-134.647995,US-AK
PAQ,61.594898,-149.08901,US-AK
ATU,52.829797,173.173796,US-AK
BTI,70.134003,-143.582001,US-AK
BET,60.77980042,-161.8379974,US-AK
BVU,61.17219925,-151.0440063,US-AK
BIG,63.99449921,-145.7220001,US-AK
BKC,65.981598,-161.149002,US-AK
BMX,59.362274,-155.260148,US-AK
BRW,71.285402,-156.766008,US-AK
BTT,66.913902,-151.529007,US-AK
CDB,55.207871,-162.725029,US-AK
CEM,65.573815,-144.780707,US-AK
CIK,66.644997,-143.740005,US-AK
CYF,60.136667,-164.279167,US-AK
SCM,61.84471,-165.575209,US-AK
IRC,65.827673,-144.076195,US-AK
WSF,54.583934,-164.905727,US-AK
CDV,60.491798,-145.477997,US-AK
CXF,67.25219727,-150.2039948,US-AK
CYT,60.080974,-142.494541,US-AK
CZF,61.78030014,-166.0390015,US-AK
DRG,66.068901,-162.766914,US-AK
RDB,68.032097,-162.899002,US-AK
ADK,51.883564,-176.642783,US-AK
DLG,59.04470062,-158.5050049,US-AK
MLL,61.8643,-162.026001,US-AK
ADQ,57.75,-152.4940033,US-AK
DUT,53.89881,-166.544996,US-AK
KKH,59.9608,-162.880997,US-AK
EDF,61.251709,-149.807097,US-AK
EEK,60.213173,-162.044048,US-AK
EAA,64.778003,-141.150455,US-AK
EHM,58.64640045,-162.0630035,US-AK
EIL,64.66570282,-147.102005,US-AK
ELV,58.19520187,-136.3470001,US-AK
EMK,62.78609848,-164.4909973,US-AK
ENA,60.570946,-151.245174,US-AK
WWT,60.81037,-164.499511,US-AK
FAI,64.815102,-147.856003,US-AK
FBK,64.837502,-147.613998,US-AK
ABL,67.105529,-157.855339,US-AK
FRN,61.266399,-149.653,US-AK
NIB,63.017949,-154.360399,US-AK
GAL,64.736198,-156.936997,US-AK
GBH,68.47969818,-149.4900055,US-AK
KWK,59.876499,-163.169005,US-AK
SHG,66.88809967,-157.1620026,US-AK
GKN,62.155859,-145.454662,US-AK
GLV,64.550499,-163.007004,US-AK
GAM,63.767694,-171.733303,US-AK
AGN,57.497097,-134.56722,US-AK
BGQ,61.534658,-149.812936,US-AK
GST,58.4253006,-135.7070007,US-AK
NME,60.469129,-164.70407,US-AK
SGY,59.460343,-135.316651,US-AK
GMT,65.40209961,-161.2810059,US-AK
HCR,62.18830109,-159.7749939,US-AK
HSL,65.697899,-156.350998,US-AK
HNS,59.243921,-135.523925,US-AK
HOM,59.644456,-151.479235,US-AK
HPB,61.523899,-166.147003,US-AK
HUS,66.04109955,-154.2630005,US-AK
SHX,62.692144,-159.569035,US-AK
HYG,55.205227,-132.830286,US-AK
IGG,59.324001,-155.901993,US-AK
EGX,58.184386,-157.374873,US-AK
IAN,66.976128,-160.439014,US-AK
ILI,59.754398,-154.910996,US-AK
UTO,65.992798,-153.703995,US-AK
MCL,63.732465,-148.911266,US-AK
WAA,65.622593,-168.095,US-AK
KCG,56.311501,-158.373001,US-AK
JNU,58.355,-134.576004,US-AK
KGK,59.72660065,-157.2590027,US-AK
KDK,57.806151,-152.373693,US-AK
KFP,54.84751,-163.407168,US-AK
AKK,56.938702,-154.182999,US-AK
KPN,59.931796,-164.028196,US-AK
KKA,64.939499,-161.154007,US-AK
LKK,58.98210144,-155.1210022,US-AK
AKN,58.677845,-156.651965,US-AK
IKO,52.941552,-168.849478,US-AK
AKP,68.133598,-151.742996,US-AK
KTN,55.35559845,-131.7140045,US-AK
UUK,70.33080292,-149.5980072,US-AK
KAL,64.31864,-158.74197,US-AK
KLW,55.579201,-133.076004,US-AK
KYK,57.565919,-154.453762,US-AK
KLN,57.53516,-153.976455,US-AK
KLG,61.53630066,-160.3410034,US-AK
PTA,60.201681,-154.325863,US-AK
LNI,70.911118,-153.237766,US-AK
WCR,67.50450134,-148.4830017,US-AK
LUR,68.875099,-166.110001,US-AK
KMO,58.932056,-158.901886,US-AK
MCG,62.95289993,-155.6060028,US-AK
MDO,59.44990158,-146.3070068,US-AK
LMA,63.886002,-152.302002,US-AK
SMK,63.49010086,-162.1100006,US-AK
MLY,64.99188,-150.644102,US-AK
MTM,55.131001,-131.578003,US-AK
MOU,62.09540176,-163.6820068,US-AK
MRI,61.212792,-149.843988,US-AK
MXY,61.43709946,-142.904007,US-AK
MYU,60.372338,-166.269751,US-AK
WNA,60.6903,-161.979004,US-AK
ANC,61.179004,-149.992561,US-AK
ANI,61.58160019,-159.5429993,US-AK
ENN,64.548772,-149.074516,US-AK
NNL,59.980202,-154.839005,US-AK
FNR,58.25439835,-134.897995,US-AK
ANN,55.037663,-131.572609,US-AK
NUL,64.729301,-158.074005,US-AK
ANV,62.646702,-160.190994,US-AK
KNW,59.451838,-157.373829,US-AK
OBU,66.9123,-156.897003,US-AK
PCA,58.9065,-157.714,US-AK
HNH,58.0961,-135.410111,US-AK
OME,64.5121994,-165.4450073,US-AK
OOK,60.541401,-165.087006,US-AK
ORT,62.9613,-141.929001,US-AK
OTZ,66.88469696,-162.598999,US-AK
NLG,56.0075,-161.160004,US-AK
STG,56.577345,-169.663823,US-AK
KPC,65.25370026,-166.8589935,US-AK
KPV,55.9065,-159.16091,US-AK
PSG,56.80170059,-132.9450073,US-AK
PTH,56.957893,-158.630219,US-AK
PKA,60.7029,-161.778,US-AK
PTU,59.017675,-161.827927,US-AK
PIP,57.580399,-157.572006,US-AK
PHO,68.348801,-166.798996,US-AK
PPC,66.81410217,-150.6439972,US-AK
KWN,59.7551,-161.845,US-AK
NUI,70.209999,-151.005998,US-AK
ARC,68.1147,-145.578995,US-AK
RSH,61.775071,-161.319466,US-AK
RBY,64.727203,-155.470001,US-AK
SVA,63.686401,-170.492996,US-AK
SCC,70.19470215,-148.4649963,US-AK
SDP,55.313908,-160.522099,US-AK
SHH,66.249604,-166.089112,US-AK
SIT,57.04710007,-135.3619995,US-AK
WLK,66.600098,-159.985992,US-AK
SLQ,61.7005,-157.166,US-AK
KSM,62.060501,-163.302002,US-AK
SNP,57.166311,-170.222555,US-AK
SOV,59.442981,-151.705227,US-AK
SMU,61.81200027,-147.5070038,US-AK
UMM,63.331501,-149.126999,US-AK
SVW,61.09740067,-155.5740051,US-AK
SKW,61.96530151,-151.1909943,US-AK
SXQ,60.474935,-151.038471,US-AK
SYA,52.71229935,174.1139984,US-AK
TAL,65.1744,-152.108994,US-AK
TNC,65.563103,-167.921997,US-AK
TLA,65.240402,-166.339005,US-AK
TOG,59.052799,-160.397003,US-AK
TKA,62.32049942,-150.0939941,US-AK
TLJ,62.89440155,-155.977005,US-AK
ATK,70.46704,-157.436013,US-AK
AUK,62.682653,-164.722481,US-AK
UMT,69.371101,-152.136002,US-AK
UNK,63.888401,-160.798996,US-AK
WOW,61.7542,-150.052002,US-AK
KQA,54.14459,-165.604332,US-AK
VAK,61.5409,-165.6005,US-AK
KVC,55.116299,-162.266006,US-AK
VDZ,61.132712,-146.246567,US-AK
VEE,67.008698,-146.365997,US-AK
KVL,67.734565,-164.559917,US-AK
WBQ,66.362198,-147.406998,US-AK
SWD,60.130478,-149.418612,US-AK
WRG,56.48429871,-132.3699951,US-AK
AIN,70.638,-159.994995,US-AK
WMO,64.689201,-163.412994,US-AK
WTK,67.561241,-162.980461,US-AK
WWA,61.571701,-149.539993,US-AK
YAK,59.508717,-139.660435,US-AK
CIS,-2.76812005,-171.7100067,KI-P
PCQ,21.6475,101.9,LA-PH
PDR,-5.3098,-44.481,BR-MA
PTL,-4.08687,-81.02577,PE-TUM
BLP,-7.06056,-76.582199,PE-SAM
PEB,-17.27276,38.18073,MZ-Q
PEC,57.9552,-136.235992,US-AK
AKI,60.902646,-161.23106,US-AK
AET,66.551804,-152.621994,US-AK
NCN,60.077602,-147.99468,US-AK
CLP,58.833698,-158.529007,US-AK
ELI,64.6147,-162.272003,US-AK
KUK,60.872747,-162.5247,US-AK
KNK,59.433248,-154.80217,US-AK
KOT,63.030602,-163.533005,US-AK
KTS,65.331826,-166.467848,US-AK
KYU,64.876099,-157.727005,US-AK
KWT,60.790298,-161.444,US-AK
ORV,66.817902,-161.018997,US-AK
SKK,64.371101,-161.223999,US-AK
TKJ,63.32949829,-142.9539948,US-AK
WSN,58.702362,-157.005444,US-AK
FYU,66.571651,-145.249987,US-AK
CPN,-10.179823,148.3790302,PG-CPM
ESA,-9.874327023,150.9542084,PG-MBA
MZN,-5.902962,144.686586,PG-JWK
SMP,-4.35,151.55,PG-EBR
BRH,-5.741032,145.378518,PG-MPM
BIJ,-5.577463,146.33401,PG-MPM
TAJ,-3.198192,142.430964,PG-SAN
IHU,-7.89756,145.395996,PG-GPK
JAQ,-5.6525,151.507004,PG-EBR
KUY,-7.420347,143.121811,PG-WPD
LMY,-7.00992012,141.4940033,PG-WPD
ULE,-4.974720001,151.2969971,PG-WBK
PGE,-7.134444444,146.1563889,PG-MPL
PGM,59.348355,-151.830025,US-AK
ROP,14.1743,145.242996,MP-U-A
SPN,15.119,145.729004,MP-U-A
UAM,13.584,144.929998,GU-U-A
GUM,13.485,144.797282,GU-U-A
TIQ,14.998101,145.61923,MP-U-A
TGB,8.71491,117.35259,PH-PLW
BKH,22.0228,-159.785004,US-HI
HDH,21.5795,-158.197006,US-HI
HHI,21.481637,-158.037048,US-HI
HNM,20.795601,-156.014008,US-HI
JHM,20.9629,-156.673004,US-HI
JRF,21.3074,-158.070009,US-HI
KOA,19.738783,-156.045603,US-HI
LIH,21.976,-159.339005,US-HI
LUP,21.211,-156.973999,US-HI
MKK,21.152901,-157.095993,US-HI
MUE,20.001301,-155.667999,US-HI
NGF,21.4505,-157.768005,US-HI
HNL,21.32062,-157.924228,US-HI
LNY,20.785675,-156.951324,US-HI
OGG,20.896263,-156.431837,US-HI
PAK,21.8969,-159.602997,US-HI
BSF,19.760099,-155.554001,US-HI
ITO,19.721399,-155.048004,US-HI
UPP,20.265301,-155.860001,US-HI
JIW,25.067801,61.805401,PK-BA
BHC,33.96099854,73.45200348,PK-KP
CWP,33.76670074,72.36689758,PK-PB
GRT,32.62826,74.067287,PK-PB
REQ,29.04692,62.196819,PK-BA
ENT,11.34070015,162.3280029,MH-ENI
MAJ,7.06476,171.272003,MH-MAJ
KWA,8.72012043,167.7319946,MH-KWA
CXI,1.986278,-157.350011,KI-L
TNV,3.89944,-159.389008,KI-L
TNQ,4.698359,-160.394376,KI-L
MDY,28.2017,-177.380997,UM-71
PIZ,69.732903,-163.005005,US-AK
PPX,-9.99,149.477,PG-MBA
PQD,7.923106596,81.56773567,LK-5
HUC,18.138082,-65.800728,PR-U-A
XSO,7.710035,122.161989,PH-ZAN
TKK,7.461870193,151.8430023,FM-TRK
PNI,6.985099792,158.2089996,FM-PNI
ROR,7.36731,134.544236,PW-004
KSA,5.35698,162.957993,FM-KSA
